cluster_id,C_albicans,C_glabrata,K_lactis,S_cerevisiae,unknown,species_count
Cluster3766,1,1,1,1,0,4
Cluster3767,1,1,1,1,0,4
Cluster3768,1,2,1,2,0,4
Cluster3769,1,2,1,1,0,4
Cluster377,1,1,1,1,0,4
Cluster3770,1,1,1,1,0,4
Cluster3771,1,1,1,1,0,4
Cluster3772,1,1,1,1,0,4
Cluster3773,1,1,1,1,0,4
Cluster3774,1,0,0,0,0,1
Cluster3775,1,0,0,0,0,1
Cluster3776,1,0,0,0,0,1
Cluster3777,1,0,0,0,0,1
Cluster3778,0,0,0,1,0,1
Cluster3779,0,0,0,1,0,1
Cluster378,1,1,1,1,0,4
Cluster3780,0,0,1,0,0,1
Cluster3781,0,0,0,0,1,1
Cluster3782,0,1,1,0,0,2
Cluster3783,1,0,0,0,0,1
Cluster3784,0,0,1,0,0,1
Cluster3785,1,0,0,0,0,1
Cluster3786,1,0,0,0,0,1
Cluster3787,1,0,0,0,0,1
Cluster3788,1,0,0,0,0,1
Cluster3789,0,1,1,2,0,3
Cluster379,1,2,1,2,0,4
Cluster3790,1,0,0,0,0,1
Cluster3791,0,1,1,1,0,3
Cluster3792,1,0,0,0,0,1
Cluster3793,0,0,0,0,1,1
Cluster3794,1,0,0,0,0,1
Cluster3795,1,0,0,0,0,1
Cluster3796,1,1,1,1,0,4
Cluster3797,1,1,1,1,0,4
Cluster3798,1,1,1,1,0,4
Cluster3799,1,1,1,1,0,4
Cluster38,0,0,0,1,0,1
Cluster380,1,1,1,1,0,4
Cluster3800,1,1,1,2,0,4
Cluster3801,1,1,1,1,0,4
Cluster3802,1,1,2,2,0,4
Cluster3803,1,1,1,1,0,4
Cluster3804,1,0,0,0,0,1
Cluster3805,1,1,1,1,0,4
Cluster3806,1,1,1,2,0,4
Cluster3807,1,1,1,1,0,4
Cluster3808,1,1,1,1,0,4
Cluster3809,1,0,0,0,0,1
Cluster381,1,1,1,1,0,4
Cluster3810,1,0,0,0,0,1
Cluster3811,0,0,1,0,0,1
Cluster3812,0,0,0,1,0,1
Cluster3813,0,0,0,1,0,1
Cluster3814,1,0,0,0,0,1
Cluster3815,0,1,0,0,0,1
Cluster3816,1,0,0,0,0,1
Cluster3817,0,0,0,1,0,1
Cluster3818,0,0,0,0,2,1
Cluster3819,1,0,0,0,0,1
Cluster382,1,1,1,1,0,4
Cluster3820,1,2,1,2,0,4
Cluster3821,0,0,0,1,0,1
Cluster3822,0,0,1,0,0,1
Cluster3823,1,1,1,1,0,4
Cluster3824,1,1,1,1,0,4
Cluster3825,1,1,1,1,0,4
Cluster3826,1,1,1,1,0,4
Cluster3827,1,1,1,1,0,4
Cluster3828,1,1,1,1,0,4
Cluster3829,1,1,1,1,0,4
Cluster383,1,1,1,2,0,4
Cluster3830,1,2,1,2,0,4
Cluster3831,1,1,1,1,0,4
Cluster3832,1,1,1,1,0,4
Cluster3833,0,1,0,0,0,1
Cluster3834,0,1,1,1,0,3
Cluster3835,0,1,0,0,0,1
Cluster3836,1,0,0,0,0,1
Cluster3837,1,1,1,1,0,4
Cluster3838,0,1,0,0,0,1
Cluster3839,0,0,1,0,0,1
Cluster384,1,1,1,1,0,4
Cluster3840,0,1,0,0,0,1
Cluster3841,0,1,0,0,0,1
Cluster3842,0,0,1,0,0,1
Cluster3843,0,0,1,0,0,1
Cluster3844,0,0,1,0,0,1
Cluster3845,0,0,1,0,0,1
Cluster3846,1,0,0,0,0,1
Cluster3847,1,0,0,0,0,1
Cluster3848,0,0,1,0,0,1
Cluster3849,0,0,1,0,0,1
Cluster385,1,1,1,1,0,4
Cluster3850,0,0,1,0,0,1
Cluster3851,0,1,0,0,0,1
Cluster3852,1,1,1,2,0,4
Cluster3853,1,1,1,1,0,4
Cluster3854,0,1,0,1,0,2
Cluster3855,0,1,0,0,0,1
Cluster3856,1,1,1,1,0,4
Cluster3857,1,1,0,1,0,3
Cluster3858,1,1,1,1,0,4
Cluster3859,1,1,1,1,0,4
Cluster386,1,1,1,1,0,4
Cluster3860,2,1,1,1,0,4
Cluster3861,1,1,1,1,0,4
Cluster3862,1,0,1,1,0,3
Cluster3863,1,1,1,1,0,4
Cluster3864,1,0,0,0,0,1
Cluster3865,0,0,0,1,0,1
Cluster3866,1,1,1,1,0,4
Cluster3867,1,2,0,2,0,3
Cluster3868,1,1,1,1,0,4
Cluster3869,1,1,1,1,0,4
Cluster387,1,1,1,1,0,4
Cluster3870,1,1,1,1,0,4
Cluster3871,2,1,1,1,0,4
Cluster3872,1,1,0,1,0,3
Cluster3873,1,1,1,1,0,4
Cluster3874,1,1,1,1,0,4
Cluster3875,1,1,1,1,0,4
Cluster3876,0,0,0,1,0,1
Cluster3877,1,0,0,0,0,1
Cluster3878,1,1,1,1,0,4
Cluster3879,1,1,1,1,0,4
Cluster388,1,1,1,1,0,4
Cluster3880,0,1,0,0,0,1
Cluster3881,1,0,0,0,0,1
Cluster3882,1,1,1,1,0,4
Cluster3883,1,0,0,0,0,1
Cluster3884,1,1,0,2,0,3
Cluster3885,1,1,1,1,0,4
Cluster3886,1,1,1,1,0,4
Cluster3887,0,0,1,1,0,2
Cluster3888,0,1,0,0,0,1
Cluster3889,1,1,0,0,0,2
Cluster389,1,1,1,1,0,4
Cluster3890,1,1,0,0,0,2
Cluster3891,1,1,1,1,0,4
Cluster3892,1,1,1,1,0,4
Cluster3893,1,1,1,1,0,4
Cluster3894,1,1,1,1,0,4
Cluster3895,1,1,1,1,0,4
Cluster3896,1,1,1,1,0,4
Cluster3897,1,1,1,1,0,4
Cluster3898,1,1,1,1,0,4
Cluster3899,1,1,1,1,0,4
Cluster39,0,0,0,1,0,1
Cluster390,1,1,1,1,0,4
Cluster3900,1,1,1,1,0,4
Cluster3901,1,0,0,0,0,1
Cluster3902,1,0,0,0,0,1
Cluster3903,0,1,0,0,0,1
Cluster3904,1,0,0,0,0,1
Cluster3905,1,0,0,0,0,1
Cluster3906,0,1,0,1,0,2
Cluster3907,0,1,1,1,0,3
Cluster3908,1,0,0,0,0,1
Cluster3909,0,1,1,1,0,3
Cluster391,1,1,1,1,0,4
Cluster3910,0,1,1,1,0,3
Cluster3911,1,0,0,0,0,1
Cluster3912,1,0,0,0,0,1
Cluster3913,1,1,1,1,0,4
Cluster3914,1,1,0,1,0,3
Cluster3915,1,1,1,1,0,4
Cluster3916,1,0,0,0,0,1
Cluster3917,1,1,1,1,0,4
Cluster3918,0,0,0,0,1,1
Cluster3919,1,1,1,1,0,4
Cluster392,1,1,1,1,0,4
Cluster3920,1,1,1,1,0,4
Cluster3921,1,1,1,1,0,4
Cluster3922,0,2,1,2,0,3
Cluster3923,0,0,1,0,0,1
Cluster3924,0,0,0,1,0,1
Cluster3925,1,1,1,1,0,4
Cluster3926,1,0,0,1,0,2
Cluster3927,1,1,1,1,0,4
Cluster3928,1,1,1,1,0,4
Cluster3929,1,2,1,1,0,4
Cluster393,1,1,1,1,0,4
Cluster3930,1,1,1,1,0,4
Cluster3931,1,1,1,1,0,4
Cluster3932,1,1,1,1,0,4
Cluster3933,1,1,1,1,0,4
Cluster3934,1,1,1,1,0,4
Cluster3935,1,1,1,1,0,4
Cluster3936,1,0,0,0,0,1
Cluster3937,0,0,0,1,0,1
Cluster3938,1,0,0,0,0,1
Cluster3939,1,0,0,0,0,1
Cluster394,1,1,1,1,0,4
Cluster3940,0,0,1,0,0,1
Cluster3941,1,0,0,0,0,1
Cluster3942,1,0,0,0,0,1
Cluster3943,1,0,0,0,0,1
Cluster3944,0,0,0,1,0,1
Cluster3945,0,1,0,0,0,1
Cluster3946,1,0,0,0,0,1
Cluster3947,0,1,1,1,0,3
Cluster3948,0,1,1,1,0,3
Cluster3949,1,0,0,0,0,1
Cluster395,1,0,1,0,0,2
Cluster3950,1,0,0,0,0,1
Cluster3951,1,1,1,1,0,4
Cluster3952,1,0,1,1,0,3
Cluster3953,1,0,2,2,0,3
Cluster3954,1,0,0,1,0,2
Cluster3955,1,0,1,0,0,2
Cluster3956,0,1,0,0,0,1
Cluster3957,1,1,1,1,0,4
Cluster3958,1,1,1,1,0,4
Cluster3959,1,1,1,1,0,4
Cluster396,1,2,1,2,0,4
Cluster3960,1,1,1,1,0,4
Cluster3961,1,1,1,1,0,4
Cluster3962,1,0,0,0,0,1
Cluster3963,1,0,0,0,0,1
Cluster3964,0,0,0,1,0,1
Cluster3965,0,1,0,0,0,1
Cluster3966,0,0,1,0,0,1
Cluster3967,0,0,1,0,0,1
Cluster3968,0,0,0,1,0,1
Cluster3969,1,1,1,1,0,4
Cluster397,1,1,1,1,0,4
Cluster3970,1,1,1,1,0,4
Cluster3971,0,0,1,0,0,1
Cluster3972,0,0,1,0,0,1
Cluster3973,1,1,1,1,0,4
Cluster3974,1,0,0,0,0,1
Cluster3975,1,1,1,1,0,4
Cluster3976,1,1,1,1,0,4
Cluster3977,1,0,0,0,0,1
Cluster3978,1,0,1,1,0,3
Cluster3979,0,0,0,1,0,1
Cluster398,1,1,1,1,0,4
Cluster3980,0,0,0,0,1,1
Cluster3981,1,1,1,1,0,4
Cluster3982,0,0,0,0,1,1
Cluster3983,1,1,1,1,0,4
Cluster3984,1,0,0,0,0,1
Cluster3985,1,1,1,1,0,4
Cluster3986,1,1,1,1,0,4
Cluster3987,1,1,1,1,0,4
Cluster3988,1,1,1,1,0,4
Cluster3989,1,1,1,1,0,4
Cluster399,1,0,0,1,0,2
Cluster3990,1,1,1,1,0,4
Cluster3991,1,1,1,1,0,4
Cluster3992,1,1,1,1,0,4
Cluster3993,1,1,1,1,0,4
Cluster3994,1,1,1,1,0,4
Cluster3995,1,1,1,1,0,4
Cluster3996,1,1,1,1,0,4
Cluster3997,1,1,1,1,0,4
Cluster3998,0,0,0,0,1,1
Cluster3999,1,1,1,1,0,4
Cluster4,0,0,0,1,0,1
Cluster40,0,0,1,0,0,1
Cluster400,1,0,1,2,0,3
Cluster4000,0,0,1,0,0,1
Cluster4001,1,1,1,1,0,4
Cluster4002,0,0,0,0,1,1
Cluster4003,0,1,1,1,0,3
Cluster4004,1,1,1,1,0,4
Cluster4005,1,1,1,1,0,4
Cluster4006,1,1,1,1,0,4
Cluster4007,0,0,0,1,0,1
Cluster4008,1,1,1,1,0,4
Cluster4009,1,1,1,1,0,4
Cluster401,1,2,1,2,0,4
Cluster4010,1,1,1,1,0,4
Cluster4011,1,1,1,1,0,4
Cluster4012,1,1,1,1,0,4
Cluster4013,0,0,0,1,0,1
Cluster4014,1,0,0,0,0,1
Cluster4015,1,1,1,1,0,4
Cluster4016,1,1,1,1,0,4
Cluster4017,1,1,1,1,0,4
Cluster4018,1,0,1,1,0,3
Cluster4019,1,1,1,1,0,4
Cluster402,1,1,1,1,0,4
Cluster4020,0,0,0,1,0,1
Cluster4021,1,1,1,1,0,4
Cluster4022,1,1,0,1,0,3
Cluster4023,1,1,1,1,0,4
Cluster4024,1,1,1,1,0,4
Cluster4025,1,0,0,0,0,1
Cluster4026,1,0,0,0,0,1
Cluster4027,1,1,1,1,0,4
Cluster4028,1,0,0,0,0,1
Cluster4029,1,1,1,1,0,4
Cluster403,1,1,1,1,0,4
Cluster4030,1,0,0,0,0,1
Cluster4031,1,0,0,0,0,1
Cluster4032,1,1,1,2,0,4
Cluster4033,1,0,0,0,0,1
Cluster4034,0,1,1,1,0,3
Cluster4035,0,1,1,1,0,3
Cluster4036,1,1,1,1,0,4
Cluster4037,0,0,0,1,1,2
Cluster4038,0,1,0,0,0,1
Cluster4039,0,1,0,0,0,1
Cluster404,1,1,1,1,0,4
Cluster4040,0,0,0,1,0,1
Cluster4041,0,0,0,1,0,1
Cluster4042,0,1,0,0,0,1
Cluster4043,0,1,0,0,0,1
Cluster4044,1,1,1,1,0,4
Cluster4045,1,0,0,0,0,1
Cluster4046,1,1,1,1,0,4
Cluster4047,1,1,1,1,0,4
Cluster4048,1,0,0,0,0,1
Cluster4049,0,1,1,1,0,3
Cluster405,1,1,1,1,0,4
Cluster4050,0,1,0,1,0,2
Cluster4051,0,1,1,1,0,3
Cluster4052,0,1,1,1,0,3
Cluster4053,0,1,1,1,0,3
Cluster4054,0,0,1,1,0,2
Cluster4055,0,1,1,1,0,3
Cluster4056,1,0,0,0,0,1
Cluster4057,0,0,1,0,0,1
Cluster4058,0,0,0,1,0,1
Cluster4059,0,0,0,1,0,1
Cluster406,1,1,1,1,0,4
Cluster4060,1,0,0,0,0,1
Cluster4061,0,0,0,1,0,1
Cluster4062,1,0,0,0,0,1
Cluster4063,0,0,0,1,0,1
Cluster4064,0,1,1,1,0,3
Cluster4065,0,0,0,1,0,1
Cluster4066,0,0,1,0,0,1
Cluster4067,0,0,0,1,0,1
Cluster4068,1,1,1,1,0,4
Cluster4069,0,1,0,0,0,1
Cluster407,1,1,1,1,0,4
Cluster4070,0,1,0,0,0,1
Cluster4071,0,1,0,1,0,2
Cluster4072,0,1,1,1,0,3
Cluster4073,1,0,0,0,0,1
Cluster4074,1,0,0,0,0,1
Cluster4075,1,0,0,0,0,1
Cluster4076,0,1,1,1,0,3
Cluster4077,1,0,0,0,0,1
Cluster4078,1,0,0,0,0,1
Cluster4079,0,0,0,1,0,1
Cluster408,1,1,1,1,0,4
Cluster4080,1,0,0,0,0,1
Cluster4081,1,0,0,0,0,1
Cluster4082,1,0,0,0,0,1
Cluster4083,1,0,0,0,0,1
Cluster4084,0,0,0,0,1,1
Cluster4085,1,1,1,1,0,4
Cluster4086,0,0,0,0,1,1
Cluster4087,0,0,0,0,1,1
Cluster4088,0,0,0,0,1,1
Cluster4089,1,1,1,1,0,4
Cluster409,1,1,1,1,0,4
Cluster4090,1,1,1,1,0,4
Cluster4091,1,1,1,1,0,4
Cluster4092,1,0,0,0,0,1
Cluster4093,1,0,0,0,0,1
Cluster4094,0,0,0,1,0,1
Cluster4095,0,1,0,0,0,1
Cluster4096,1,0,0,0,0,1
Cluster4097,1,0,0,0,0,1
Cluster4098,0,0,1,0,0,1
Cluster4099,1,0,0,0,0,1
Cluster41,0,0,0,1,0,1
Cluster410,1,2,2,2,0,4
Cluster4100,0,1,1,0,0,2
Cluster4101,0,1,1,1,0,3
Cluster4102,0,0,0,1,0,1
Cluster4103,0,0,1,0,0,1
Cluster4104,1,0,0,0,0,1
Cluster4105,1,2,2,2,0,4
Cluster4106,1,1,1,1,0,4
Cluster4107,1,0,1,0,0,2
Cluster4108,1,0,1,0,0,2
Cluster4109,1,1,1,1,0,4
Cluster411,1,1,1,1,0,4
Cluster4110,1,1,1,2,0,4
Cluster4111,1,1,1,1,0,4
Cluster4112,1,0,1,1,0,3
Cluster4113,1,1,1,1,0,4
Cluster4114,1,1,1,1,0,4
Cluster4115,1,1,0,1,0,3
Cluster4116,1,0,1,0,0,2
Cluster4117,1,1,1,1,0,4
Cluster4118,1,1,1,1,0,4
Cluster4119,1,1,0,1,0,3
Cluster412,1,1,1,2,0,4
Cluster4120,1,1,1,1,0,4
Cluster4121,1,1,1,1,0,4
Cluster4122,1,0,0,0,0,1
Cluster4123,1,1,1,1,0,4
Cluster4124,0,0,0,1,0,1
Cluster4125,0,1,1,1,0,3
Cluster4126,0,1,0,0,0,1
Cluster4127,0,0,0,1,0,1
Cluster4128,1,0,0,0,0,1
Cluster4129,0,0,0,1,0,1
Cluster413,1,1,1,1,0,4
Cluster4130,0,1,0,0,0,1
Cluster4131,0,1,1,1,0,3
Cluster4132,0,1,1,1,0,3
Cluster4133,0,1,1,1,0,3
Cluster4134,0,0,0,1,0,1
Cluster4135,0,0,0,1,0,1
Cluster4136,1,1,1,1,0,4
Cluster4137,0,1,1,1,0,3
Cluster4138,1,0,0,0,0,1
Cluster4139,1,0,0,0,0,1
Cluster414,1,1,1,1,0,4
Cluster4140,1,0,0,0,0,1
Cluster4141,0,1,0,0,0,1
Cluster4142,0,0,0,1,0,1
Cluster4143,0,1,0,0,0,1
Cluster4144,0,1,0,0,0,1
Cluster4145,1,1,1,1,0,4
Cluster4146,1,1,1,1,0,4
Cluster4147,1,1,1,1,0,4
Cluster4148,1,0,0,1,0,2
Cluster4149,1,1,1,1,0,4
Cluster415,1,1,1,1,0,4
Cluster4150,1,1,1,2,0,4
Cluster4151,1,1,1,1,0,4
Cluster4152,1,1,1,1,0,4
Cluster4153,1,1,1,1,0,4
Cluster4154,1,1,1,1,0,4
Cluster4155,1,1,1,1,0,4
Cluster4156,1,1,1,1,0,4
Cluster4157,1,1,0,1,0,3
Cluster4158,1,1,0,1,0,3
Cluster4159,1,0,0,0,0,1
Cluster416,1,0,1,0,0,2
Cluster4160,1,0,0,0,0,1
Cluster4161,1,0,0,0,0,1
Cluster4162,1,0,0,0,0,1
Cluster4163,1,0,0,0,0,1
Cluster4164,1,0,0,0,0,1
Cluster4165,0,0,0,1,0,1
Cluster4166,1,0,0,0,0,1
Cluster4167,0,1,1,1,0,3
Cluster4168,0,0,1,0,0,1
Cluster4169,0,0,0,1,0,1
Cluster417,1,0,1,0,0,2
Cluster4170,0,1,1,2,0,3
Cluster4171,1,2,1,2,0,4
Cluster4172,0,1,0,0,0,1
Cluster4173,0,0,0,1,0,1
Cluster4174,0,0,1,0,0,1
Cluster4175,0,1,0,0,0,1
Cluster4176,1,1,1,1,0,4
Cluster4177,0,1,0,0,0,1
Cluster4178,0,1,0,1,0,2
Cluster4179,0,1,1,1,0,3
Cluster418,1,1,1,1,0,4
Cluster4180,1,0,0,0,0,1
Cluster4181,1,0,0,0,0,1
Cluster4182,1,1,1,1,0,4
Cluster4183,1,0,0,0,0,1
Cluster4184,1,0,0,0,0,1
Cluster4185,0,1,1,1,0,3
Cluster4186,0,0,1,0,0,1
Cluster4187,1,0,0,0,0,1
Cluster4188,0,1,1,1,0,3
Cluster4189,1,1,1,1,0,4
Cluster419,1,1,1,1,0,4
Cluster4190,1,1,1,1,0,4
Cluster4191,0,0,1,1,0,2
Cluster4192,1,0,1,0,0,2
Cluster4193,1,0,0,0,0,1
Cluster4194,1,0,0,0,0,1
Cluster4195,0,1,0,1,0,2
Cluster4196,0,1,0,1,0,2
Cluster4197,0,0,0,1,0,1
Cluster4198,1,0,1,0,0,2
Cluster4199,1,2,1,1,0,4
Cluster42,0,0,0,1,0,1
Cluster420,1,2,1,2,0,4
Cluster4200,0,0,0,1,0,1
Cluster4201,0,1,0,0,0,1
Cluster4202,0,0,0,1,0,1
Cluster4203,1,1,1,1,0,4
Cluster4204,1,1,1,1,0,4
Cluster4205,0,1,0,0,0,1
Cluster4206,1,1,1,1,0,4
Cluster4207,1,1,1,1,0,4
Cluster4208,1,1,1,1,0,4
Cluster4209,1,1,1,1,0,4
Cluster421,1,1,1,1,0,4
Cluster4210,1,1,1,1,0,4
Cluster4211,1,1,1,1,0,4
Cluster4212,1,1,1,1,0,4
Cluster4213,1,1,1,1,0,4
Cluster4214,1,1,1,1,0,4
Cluster4215,1,1,1,1,0,4
Cluster4216,1,1,0,1,0,3
Cluster4217,1,2,1,1,0,4
Cluster4218,1,1,1,1,0,4
Cluster4219,1,1,1,1,0,4
Cluster422,1,1,1,1,0,4
Cluster4220,1,1,1,1,0,4
Cluster4221,1,0,1,1,0,3
Cluster4222,1,1,1,1,0,4
Cluster4223,1,1,1,1,0,4
Cluster4224,2,0,0,2,0,2
Cluster4225,1,0,2,1,0,3
Cluster4226,1,1,1,2,0,4
Cluster4227,1,0,0,1,0,2
Cluster4228,1,1,1,1,0,4
Cluster4229,1,0,1,1,0,3
Cluster423,1,1,1,1,0,4
Cluster4230,1,1,1,1,0,4
Cluster4231,1,0,0,0,0,1
Cluster4232,0,1,1,1,0,3
Cluster4233,0,0,1,1,0,2
Cluster4234,0,0,0,1,0,1
Cluster4235,0,0,1,1,0,2
Cluster4236,0,0,1,1,0,2
Cluster4237,1,0,0,0,0,1
Cluster4238,1,0,0,0,0,1
Cluster4239,0,1,0,1,0,2
Cluster424,1,1,2,1,0,4
Cluster4240,0,0,1,1,0,2
Cluster4241,1,0,0,1,0,2
Cluster4242,1,0,0,1,0,2
Cluster4243,1,0,1,2,0,3
Cluster4244,1,0,0,2,0,2
Cluster4245,1,1,1,1,0,4
Cluster4246,1,1,1,1,0,4
Cluster4247,1,1,0,0,0,2
Cluster4248,1,1,1,1,0,4
Cluster4249,1,0,1,0,0,2
Cluster425,0,0,1,0,0,1
Cluster4250,1,0,1,1,0,3
Cluster4251,1,0,0,0,0,1
Cluster4252,0,1,0,0,0,1
Cluster4253,1,0,0,0,0,1
Cluster4254,0,1,1,1,0,3
Cluster4255,0,0,1,1,0,2
Cluster4256,0,1,0,0,0,1
Cluster4257,0,1,0,0,0,1
Cluster4258,0,1,0,0,0,1
Cluster4259,0,1,0,0,0,1
Cluster426,0,0,0,1,0,1
Cluster4260,0,1,0,0,0,1
Cluster4261,1,2,1,2,0,4
Cluster4262,1,1,1,1,0,4
Cluster4263,1,1,1,1,0,4
Cluster4264,1,1,1,1,0,4
Cluster4265,1,1,1,1,0,4
Cluster4266,1,1,1,1,0,4
Cluster4267,1,1,1,1,0,4
Cluster4268,1,1,1,1,0,4
Cluster4269,1,1,1,1,0,4
Cluster427,0,2,0,3,0,2
Cluster4270,1,1,1,1,0,4
Cluster4271,0,1,1,1,0,3
Cluster4272,0,1,0,1,0,2
Cluster4273,1,0,0,0,0,1
Cluster4274,1,0,0,0,0,1
Cluster4275,0,2,1,1,0,3
Cluster4276,1,0,0,0,0,1
Cluster4277,0,1,1,1,0,3
Cluster4278,1,0,0,0,0,1
Cluster4279,0,1,1,1,0,3
Cluster428,0,0,0,1,0,1
Cluster4280,0,0,0,1,0,1
Cluster4281,0,0,0,1,0,1
Cluster4282,0,1,1,1,0,3
Cluster4283,1,0,1,0,0,2
Cluster4284,1,1,1,1,0,4
Cluster4285,1,1,1,1,0,4
Cluster4286,1,1,1,1,0,4
Cluster4287,1,0,0,0,0,1
Cluster4288,1,0,0,0,0,1
Cluster4289,0,0,0,1,0,1
Cluster429,0,1,0,0,0,1
Cluster4290,1,0,0,0,0,1
Cluster4291,0,0,0,1,0,1
Cluster4292,0,1,0,0,0,1
Cluster4293,0,0,1,0,0,1
Cluster4294,0,0,0,1,0,1
Cluster4295,0,1,0,0,0,1
Cluster4296,0,0,1,0,0,1
Cluster4297,0,1,0,0,0,1
Cluster4298,1,1,1,1,0,4
Cluster4299,1,0,1,0,0,2
Cluster43,0,0,0,1,0,1
Cluster430,0,1,0,0,0,1
Cluster4300,1,1,1,1,0,4
Cluster4301,1,1,1,1,0,4
Cluster4302,1,1,1,1,0,4
Cluster4303,1,1,1,1,0,4
Cluster4304,1,1,1,1,0,4
Cluster4305,1,1,1,1,0,4
Cluster4306,0,0,0,0,2,1
Cluster4307,1,1,1,1,0,4
Cluster4308,1,1,0,1,0,3
Cluster4309,1,1,0,1,0,3
Cluster431,1,0,0,0,0,1
Cluster4310,1,0,1,1,0,3
Cluster4311,0,1,0,0,0,1
Cluster4312,0,0,0,1,0,1
Cluster4313,1,0,0,0,0,1
Cluster4314,1,0,0,0,0,1
Cluster4315,0,0,0,0,3,1
Cluster4316,1,0,0,0,0,1
Cluster4317,0,0,0,1,0,1
Cluster4318,1,0,0,0,0,1
Cluster4319,1,0,0,0,0,1
Cluster432,1,0,0,0,0,1
Cluster4320,0,0,1,0,0,1
Cluster4321,1,0,0,0,0,1
Cluster4322,0,1,0,0,0,1
Cluster4323,0,1,0,1,0,2
Cluster4324,1,1,1,1,0,4
Cluster4325,1,1,1,1,0,4
Cluster4326,1,1,1,1,0,4
Cluster4327,0,0,0,0,1,1
Cluster4328,0,1,0,0,0,1
Cluster4329,0,0,0,1,0,1
Cluster433,1,0,0,0,0,1
Cluster4330,0,0,0,1,0,1
Cluster4331,1,0,0,0,0,1
Cluster4332,1,0,0,0,0,1
Cluster4333,1,0,0,0,0,1
Cluster4334,0,1,2,0,0,2
Cluster4335,0,1,1,1,0,3
Cluster4336,1,0,0,0,0,1
Cluster4337,0,0,1,1,0,2
Cluster4338,1,1,1,1,0,4
Cluster4339,1,1,1,1,0,4
Cluster434,0,1,1,1,0,3
Cluster4340,1,1,1,1,0,4
Cluster4341,1,1,1,1,0,4
Cluster4342,1,1,1,1,0,4
Cluster4343,1,1,1,1,0,4
Cluster4344,1,1,1,1,0,4
Cluster4345,1,1,1,1,0,4
Cluster4346,1,1,1,1,0,4
Cluster4347,1,0,0,0,0,1
Cluster4348,0,0,0,1,0,1
Cluster4349,0,1,0,0,0,1
Cluster435,1,0,1,2,0,3
Cluster4350,0,0,0,1,0,1
Cluster4351,0,0,1,0,0,1
Cluster4352,0,0,0,1,0,1
Cluster4353,0,0,0,1,0,1
Cluster4354,0,1,0,1,0,2
Cluster4355,0,0,0,1,0,1
Cluster4356,0,0,0,1,0,1
Cluster4357,0,0,0,1,0,1
Cluster4358,0,0,0,1,0,1
Cluster4359,1,0,0,0,0,1
Cluster436,1,0,0,0,0,1
Cluster4360,1,1,1,1,0,4
Cluster4361,1,1,1,1,0,4
Cluster4362,0,0,0,1,0,1
Cluster4363,1,1,1,1,0,4
Cluster4364,1,0,0,0,0,1
Cluster4365,1,1,1,1,0,4
Cluster4366,0,1,1,2,0,3
Cluster4367,1,2,1,2,0,4
Cluster4368,1,1,2,2,0,4
Cluster4369,1,1,1,1,0,4
Cluster437,1,0,0,0,0,1
Cluster4370,0,1,0,1,0,2
Cluster4371,1,1,1,1,0,4
Cluster4372,0,1,1,1,0,3
Cluster4373,1,1,1,1,0,4
Cluster4374,0,1,0,1,0,2
Cluster4375,1,0,0,0,0,1
Cluster4376,1,0,0,0,0,1
Cluster4377,1,1,1,1,0,4
Cluster4378,1,1,1,1,0,4
Cluster4379,1,1,1,1,0,4
Cluster438,0,1,0,0,0,1
Cluster4380,0,1,0,0,0,1
Cluster4381,0,1,1,1,0,3
Cluster4382,0,0,0,1,0,1
Cluster4383,0,1,0,0,0,1
Cluster4384,0,0,0,1,0,1
Cluster4385,0,1,0,0,0,1
Cluster4386,0,0,0,1,0,1
Cluster4387,0,1,0,1,0,2
Cluster4388,0,0,0,1,0,1
Cluster4389,1,1,1,1,0,4
Cluster439,0,0,0,1,0,1
Cluster4390,1,1,1,1,0,4
Cluster4391,1,1,0,1,0,3
Cluster4392,1,0,0,0,0,1
Cluster4393,0,0,1,0,0,1
Cluster4394,1,1,1,1,0,4
Cluster4395,1,1,1,1,0,4
Cluster4396,1,1,0,1,0,3
Cluster4397,1,1,1,1,0,4
Cluster4398,1,1,1,1,0,4
Cluster4399,1,1,1,1,0,4
Cluster44,1,0,0,0,0,1
Cluster440,0,0,1,0,0,1
Cluster4400,1,1,1,1,0,4
Cluster4401,0,1,1,1,0,3
Cluster4402,0,1,1,1,0,3
Cluster4403,1,0,0,0,0,1
Cluster4404,1,0,0,0,0,1
Cluster4405,1,0,0,0,0,1
Cluster4406,1,0,0,0,0,1
Cluster4407,0,1,1,1,0,3
Cluster4408,1,0,0,0,0,1
Cluster4409,1,0,0,0,0,1
Cluster441,0,0,0,1,0,1
Cluster4410,1,0,0,0,0,1
Cluster4411,1,2,1,1,0,4
Cluster4412,0,1,1,1,0,3
Cluster4413,1,1,1,1,0,4
Cluster4414,1,1,1,1,0,4
Cluster4415,1,1,1,1,0,4
Cluster4416,1,1,1,1,0,4
Cluster4417,1,0,1,1,0,3
Cluster4418,1,0,0,1,0,2
Cluster4419,1,0,0,1,0,2
Cluster442,0,1,0,0,0,1
Cluster4420,1,1,1,1,0,4
Cluster4421,0,1,1,1,0,3
Cluster4422,1,0,0,0,0,1
Cluster4423,0,1,1,1,0,3
Cluster4424,1,0,1,1,0,3
Cluster4425,1,1,1,1,0,4
Cluster4426,2,0,1,0,0,2
Cluster4427,1,0,0,0,0,1
Cluster4428,1,0,0,0,0,1
Cluster4429,1,1,1,1,0,4
